<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
NLMK,60,090622,1200,130.7,132.24,130.68,131.28,155480
NLMK,60,090622,1300,131.26,139.48,131.2,132.46,481980
NLMK,60,090622,1400,132.56,136.1,132.46,133.92,379900
NLMK,60,090622,1500,134.08,134.14,132.1,132.2,241370
NLMK,60,090622,1600,132.18,132.2,131.3,131.54,142410
NLMK,60,090622,1700,131.52,131.54,130.7,130.96,164290
NLMK,60,090622,1800,131,131,128.46,128.48,294490
NLMK,60,090622,1900,128.48,129.78,128.06,129.78,280040
NLMK,60,100622,1100,129.8,129.8,126.1,128.42,418000
NLMK,60,100622,1200,128.32,130.86,128.3,130.4,286560
NLMK,60,100622,1300,130.3,130.6,129.74,129.76,163340
NLMK,60,100622,1400,129.76,131,129.26,129.28,204970
NLMK,60,100622,1500,129.28,129.3,129,129.06,118310
NLMK,60,100622,1600,129.04,129.06,128.4,128.68,120270
NLMK,60,100622,1700,128.66,130.8,128.52,129.3,162500
NLMK,60,100622,1800,129.62,129.76,129,129.54,90490
NLMK,60,100622,1900,129.54,130.7,129.42,130.7,183800
NLMK,60,140622,1100,129.58,129.72,127.58,127.8,327910
NLMK,60,140622,1200,127.72,128.46,127.3,128.04,248340
NLMK,60,140622,1300,128.02,128.52,128,128.1,125600
NLMK,60,140622,1400,128.1,128.48,128.02,128.32,67810
NLMK,60,140622,1500,128.32,128.4,128.12,128.26,66300
NLMK,60,140622,1600,128.26,128.38,128.1,128.2,85840
NLMK,60,140622,1700,128.14,128.8,128,128.72,175500
NLMK,60,140622,1800,128.72,129,128.5,128.76,196120
NLMK,60,140622,1900,128.76,129.84,128.5,129.84,243780
NLMK,60,150622,1100,129.5,130,128.5,128.62,268330
NLMK,60,150622,1200,128.62,129.74,128.52,129.22,176680
NLMK,60,150622,1300,129.36,129.38,128.7,129.18,121010
NLMK,60,150622,1400,129.18,129.4,128.86,128.88,150210
NLMK,60,150622,1500,128.88,129.22,128.64,129.22,102280
NLMK,60,150622,1600,129.2,129.4,129.14,129.16,73970
NLMK,60,150622,1700,129.16,130,129.14,129.54,286760
NLMK,60,150622,1800,129.48,129.82,128.6,129.14,493850
NLMK,60,150622,1900,129.14,129.36,128.66,128.78,136450
NLMK,60,160622,1100,129.38,130,128.34,129.62,420200
NLMK,60,160622,1200,129.5,130.8,129.42,129.9,408700
NLMK,60,160622,1300,129.94,130.22,129.58,130,243890
NLMK,60,160622,1400,129.9,130.16,129.72,129.94,99150
NLMK,60,160622,1500,129.94,130.18,129.76,129.98,168660
