<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
XBTUSD,D,230220,0300,9696.8,9717.6,9575,9671.5,1028.00120476
XBTUSD,D,240220,0300,9670,10022,9666,9966.1,2462.42622628
XBTUSD,D,250220,0300,9967.5,10022.8,9485,9664.6,4234.87059293
XBTUSD,D,260220,0300,9661.8,9677.4,9244,9309.5,4373.89747117
XBTUSD,D,270220,0300,9307.7,9365.6,8645,8783.5,8419.18472364
XBTUSD,D,280220,0300,8783.3,8968,8516.3,8810.3,4871.47143515
XBTUSD,D,290220,0300,8814.5,8895,8439.3,8715.5,5456.72459924
XBTUSD,D,010320,0300,8706.8,8795,8526.6,8529.1,2241.96592406
XBTUSD,D,020320,0300,8526.1,8750,8405,8530,3134.04788956
XBTUSD,D,030320,0300,8518.8,8965,8486.9,8924.7,4758.56506701
XBTUSD,D,040320,0300,8918.4,8924.1,8662.5,8752.8,3892.82816455
XBTUSD,D,050320,0300,8756.6,8844,8670.4,8758.7,3140.2803402
XBTUSD,D,060320,0300,8758.4,9170,8758.4,9066,4762.43290995
XBTUSD,D,070320,0300,9065.8,9175,9001.9,9154.9,3664.43951004
XBTUSD,D,080320,0300,9154.8,9213,8856,8899.5,2985.57244616
XBTUSD,D,090320,0300,8891.1,8891.1,8003.1,8035.6,7188.98135068
XBTUSD,D,100320,0300,8039.8,8185,7634.3,7927.8,9972.59475142
XBTUSD,D,110320,0300,7929.1,8153.5,7735,7886.9,7321.23320851
XBTUSD,D,120320,0300,7889.6,7986.1,7589,7943.3,6679.27569715
XBTUSD,D,130320,0300,7961.3,7967.3,4672.3,4850,39800.71505227
XBTUSD,D,140320,0300,4850,5999,3913.1,5630.2,45110.87342509
XBTUSD,D,150320,0300,5630.2,5664.9,5057,5162.2,11373.58938992
XBTUSD,D,160320,0300,5163.1,6002.2,5092.6,5340.1,14972.44241729
XBTUSD,D,170320,0300,5339.7,5345.8,4331.7,5042.3,25217.66913966
XBTUSD,D,180320,0300,5044,5565.1,4942,5331.7,17512.03843833
XBTUSD,D,190320,0300,5334.3,5450,5015.9,5415.2,17389.77099803
XBTUSD,D,200320,0300,5419.3,6433.6,5270.1,6184.5,21672.56794101
XBTUSD,D,210320,0300,6185.3,7020,5680,6206.8,22752.76020803
XBTUSD,D,220320,0300,6207,6469.9,5850,6196.3,11088.60927023
XBTUSD,D,230320,0300,6196.3,6419.9,5748.7,5825.5,11834.23997828
XBTUSD,D,240320,0300,5820.6,6615,5688.1,6505.1,16490.58491787
XBTUSD,D,250320,0300,6498.4,6875,6404,6769,15187.88737389
XBTUSD,D,260320,0300,6766.8,6985,6462.5,6689.9,12154.11551176
XBTUSD,D,270320,0300,6690,6796.2,6524.8,6767,7007.12459154
XBTUSD,D,280320,0300,6764.2,6869,6280,6376.4,9964.06390661
XBTUSD,D,290320,0300,6376.3,6376.4,6039,6251.8,9047.77713744
XBTUSD,D,300320,0300,6252.6,6281.1,5866.3,5875,6451.48074249
XBTUSD,D,310320,0300,5875,6640,5851,6403.2,11024.05146764
XBTUSD,D,010420,0300,6403.8,6525,6336,6422.1,6173.38589792
XBTUSD,D,020420,0300,6422.2,6710,6157.4,6662.9,11298.75259834
XBTUSD,D,030420,0300,6662.9,7269,6576.4,6803.8,18344.45513512
XBTUSD,D,040420,0300,6800.5,7053.3,6610,6738.6,11139.79871481
XBTUSD,D,050420,0300,6738.6,7002,6654.5,6873.2,6160.36258014
XBTUSD,D,060420,0300,6873,6910.1,6681.8,6779.4,3842.23364298
XBTUSD,D,070420,0300,6778.7,7370,6774.2,7343.5,12052.07455138
XBTUSD,D,080420,0300,7342.3,7474.9,7080,7206.2,10959.24109233
XBTUSD,D,090420,0300,7204.7,7425.7,7157,7368,7513.67368316
XBTUSD,D,100420,0300,7366.3,7378.1,7091.9,7294.1,7172.46709718
XBTUSD,D,110420,0300,7294.1,7304.5,6750,6873.8,10944.24981389
XBTUSD,D,120420,0300,6873.7,6960,6771.4,6889.6,4297.11045169
XBTUSD,D,130420,0300,6886.8,7216.5,6795,6903.7,7413.51868624
XBTUSD,D,140420,0300,6903.7,6903.9,6560,6861.6,10209.63615758
XBTUSD,D,150420,0300,6862.1,6985,6772.7,6874.5,5897.65064809
XBTUSD,D,160420,0300,6874.6,6938.8,6601,6619.8,6376.29262691
XBTUSD,D,170420,0300,6618.1,7212.2,6478.6,7114.9,14381.39167045
XBTUSD,D,180420,0300,7112.4,7157.8,6989.7,7034.1,5728.81106563
XBTUSD,D,190420,0300,7034.5,7300,7025.4,7259,4787.19773175
XBTUSD,D,200420,0300,7258.9,7276.1,7066.2,7127.6,3469.26761388
XBTUSD,D,210420,0300,7125.8,7224,6760.2,6839.2,7408.89086987
XBTUSD,D,220420,0300,6838.2,6952.6,6773.1,6852.1,4638.37896165
XBTUSD,D,230420,0300,6855,7165,6819.8,7136.9,5933.87000545
XBTUSD,D,240420,0300,7136.8,7790,7035.2,7485,11413.46162252
XBTUSD,D,250420,0300,7489.8,7610,7370,7507.8,7417.32530007
XBTUSD,D,260420,0300,7509.4,7731.8,7442.2,7550.1,5605.49059654
XBTUSD,D,270420,0300,7550,7710,7480,7703.9,4518.49022689
XBTUSD,D,280420,0300,7706.6,7795,7629.7,7792.4,6358.90421104
XBTUSD,D,290420,0300,7792.4,7794.9,7671.1,7755.8,4236.80566423
XBTUSD,D,300420,0300,7753,8978,7727.6,8779.9,20471.05190692
XBTUSD,D,010520,0300,8779.9,9487.9,8410,8629.6,23985.38992569
XBTUSD,D,020520,0300,8628.3,9065,8628.3,8824.6,8508.44395579
XBTUSD,D,030520,0300,8831,9016.2,8756.4,8983.1,5759.28671375
XBTUSD,D,040520,0300,8983.2,9204.8,8714,8905.5,8379.6197731
XBTUSD,D,050520,0300,8910.9,8972.5,8534,8886.3,8240.87431951
XBTUSD,D,060520,0300,8890.7,9119.9,8780,9027.4,7421.48480588
XBTUSD,D,070520,0300,9027.4,9430,8921,9166.1,11362.01313335
XBTUSD,D,080520,0300,9163.1,10080.2,9037,10001,18206.78074228
XBTUSD,D,090520,0300,10001.4,10048.2,9727.5,9809.5,9783.48938227
XBTUSD,D,100520,0300,9808.4,9911.7,9518,9539.7,8004.08245324
XBTUSD,D,110520,0300,9530.5,9570.1,7995.6,8716.5,21269.65739269
XBTUSD,D,120520,0300,8724.9,9175,8190,8570.8,18291.82768881
XBTUSD,D,130520,0300,8570.8,8975,8531.8,8823.7,7354.10341194
XBTUSD,D,140520,0300,8818.1,9411,8808.1,9317.1,9472.11087761
XBTUSD,D,150520,0300,9317.1,9947,9256.9,9788.5,12966.02053407
XBTUSD,D,160520,0300,9788.5,9847.1,9128,9312.1,11082.91558633
XBTUSD,D,170520,0300,9310.5,9590,9221.1,9386,4905.16528078
XBTUSD,D,180520,0300,9379.3,9888,9317.1,9673,6998.24963795
XBTUSD,D,190520,0300,9675.6,9948.3,9400,9725.3,8025.34763434
XBTUSD,D,200520,0300,9726,9900,9465,9779.3,8433.88252936
XBTUSD,D,210520,0300,9779.2,9841.4,9310,9510.1,8928.34699991
XBTUSD,D,220520,0300,9510.1,9564,8800,9057.3,12850.78533232
XBTUSD,D,230520,0300,9057.5,9261.2,8925,9169,5948.22846448
XBTUSD,D,240520,0300,9169.9,9316,9072.5,9178.6,3223.80644681
XBTUSD,D,250520,0300,9175.4,9300,8645,8715.1,6806.68899898
XBTUSD,D,260520,0300,8712.8,8975,8644,8898.1,6019.25989883
XBTUSD,D,270520,0300,8898,9012,8686.6,8841.7,5236.66556594
XBTUSD,D,280520,0300,8840.7,9226,8810.6,9213.9,6834.04990446
XBTUSD,D,290520,0300,9208,9625,9109.4,9577.9,8108.3575897
XBTUSD,D,300520,0300,9578,9608.6,9312,9425,6002.56934043
XBTUSD,D,310520,0300,9424.9,9745,9330,9698.6,5071.76497567
XBTUSD,D,010620,0300,9699.9,9700,9380,9447.4,3643.43597021
XBTUSD,D,020620,0300,9447.9,10370,9414.6,10206.2,9866.95115835
XBTUSD,D,030620,0300,10210.1,10235,9300,9525.4,14963.95762982
XBTUSD,D,040620,0300,9516,9690,9310.9,9664.1,4383.39531009
XBTUSD,D,050620,0300,9670,9884.7,9465,9791.4,6818.32814269
XBTUSD,D,060620,0300,9792.1,9855,9537.9,9617.7,5121.00668816
XBTUSD,D,070620,0300,9617.6,9731.2,9527.4,9672,2681.15313308
XBTUSD,D,080620,0300,9668.7,9812.4,9386.6,9757.7,4869.61667609
XBTUSD,D,090620,0300,9755.7,9800,9626.8,9780.9,3571.19983983
XBTUSD,D,100620,0300,9782,9900.4,9560.3,9778,5905.61392668
XBTUSD,D,110620,0300,9778,10000,9680,9892.4,5841.62377546
XBTUSD,D,120620,0300,9892.2,9990,9090.5,9265.8,12247.96471877
XBTUSD,D,130620,0300,9265.8,9545,9234,9460,4753.441604
XBTUSD,D,140620,0300,9459.9,9492.8,9353.8,9471,1910.81428241
XBTUSD,D,150620,0300,9472.9,9475,9230.6,9330.4,2680.38680179
XBTUSD,D,160620,0300,9328.4,9499.9,8905,9425.3,9823.89428294
XBTUSD,D,170620,0300,9425.3,9593,9385,9528.5,5563.38048246
XBTUSD,D,180620,0300,9527.5,9556.8,9233.4,9453.1,5393.86904625
XBTUSD,D,190620,0300,9453.1,9480,9268.2,9381.5,3652.89691828
